,Contrast,Solarize,ShearY,TranslateX,Rotate,Sharpness,ShearX,Color,Brightness,TranslateY,SSL algorithm,test acc
352,,1.0,,,,1.1752645200199783,,0.8731028951825053,,,NNCLR,82.48
353,0.8870333019475946,,0.1457841747847008,,,,,0.7427152970861155,,,NNCLR,83.12
354,,,,4.0,,,,0.10901536028090142,,3.0,NNCLR,81.29
355,,0.0,,,,,0.04844954787942095,,1.4733517238493241,,NNCLR,82.22
356,0.31613845601711854,0.0,,,,,,0.54655653702681,,,NNCLR,82.07
357,1.6092310000434302,,0.016074108816116903,,,,,,1.572208361158058,,NNCLR,82.4
358,1.4391745093249415,,0.19747287023046922,,19.0,,,,,,NNCLR,82.46
359,,,0.05091560359881968,14.0,,,,,,6.0,NNCLR,82.64
360,,1.0,,,,1.3603391469483535,,,,6.0,NNCLR,82.48
361,,,,,,,,0.3348583620689892,1.6066852590600906,7.0,NNCLR,82.84
362,,,,6.0,,,0.023564933359384876,,,3.0,NNCLR,81.99
363,,,,,,1.5211010010345225,0.2071941726976081,,,14.0,NNCLR,82.24
364,,,,,,1.1482234022983675,,1.695000118424309,1.649345294259155,,NNCLR,83.41
365,0.8194222020645746,,,6.0,,,,,,8.0,NNCLR,81.73
366,,0.0,0.07398845417573428,,,,,,1.4037698620366672,,NNCLR,81.38
367,,,,,16.0,,,,0.7132194560911714,11.0,NNCLR,82.61
368,,,,,22.0,0.34364308738092453,,1.4869203105723479,,,NNCLR,82.29
369,,,0.23090809162753148,12.0,,,,,1.7634805770604205,,NNCLR,82.97
370,,0.0,0.04904480784349206,,,,0.12238417992478577,,,,NNCLR,82.3
371,0.40914084420223096,,0.1969784332869812,,,,,,0.7166967911065015,,NNCLR,82.48
372,1.0352231563163357,,,11.0,,,0.2208585258343436,,,,NNCLR,82.7
373,,,,,,0.8389511256636925,0.13127617811288148,,1.674122441968215,,NNCLR,83.75
374,,,,,-22.0,0.6258046661761358,,0.936046396966507,,,NNCLR,81.75
375,,,0.2640116355405658,,,,,1.6929135789627616,1.369465722077832,,NNCLR,82.06
376,,,0.093993436092338,,,1.2281413680160866,,1.7958167825267113,,,NNCLR,82.6
377,,1.0,,14.0,,,,,0.30885127984509697,,NNCLR,82.73
378,,,,12.0,,0.8993349892381839,0.22909069045040042,,,,NNCLR,82.58
379,,0.0,,,13.0,,,0.38671980622629576,,,NNCLR,83.22
380,,,,12.0,,1.1185302433686732,0.1753822047317014,,,,NNCLR,82.04
381,,,,5.0,,1.134750335898224,0.2758428531759926,,,,NNCLR,82.46
382,,,,,11.0,1.8456924397235437,,0.2296972539913499,,,NNCLR,83.44
383,,,0.07389357188954467,,,1.5086459709288287,,1.4309344501477048,,,NNCLR,82.47
384,,,,,24.0,1.004008325744247,,,,0.0,NNCLR,83.11
385,0.9609463727745646,,,,,,0.08463649040827903,0.7729976952234887,,,NNCLR,83.05
386,1.7059259179843564,,,,,0.7718257699404483,0.17456646557356018,,,,NNCLR,82.63
387,0.797453153024515,,,5.0,,,,,,10.0,NNCLR,82.61
388,,,0.02729662904171728,,-23.0,,,1.6382476513310207,,,NNCLR,83.22
389,,0.0,,14.0,,,,,,12.0,NNCLR,82.86
390,,,,,-18.0,0.7167016449036772,0.19215720704642217,,,,NNCLR,83.33
391,,,0.10244183892097797,7.0,,,,,0.6660669357868882,,NNCLR,82.27
392,1.4991848130695473,,,,,,0.16994456231811716,,,9.0,NNCLR,82.87
393,,,,,7.0,1.7615433047606321,0.15264827052821503,,,,NNCLR,81.96
394,1.448776107592052,,0.18754505885933576,12.0,,,,,,,NNCLR,82.56
395,,,,,-6.0,,0.04285738701136791,,1.818905424331424,,NNCLR,83.1
396,0.8328991911866854,0.0,,,,,0.293344464639288,,,,NNCLR,82.55
397,,,,9.0,2.0,,0.12170430688239826,,,,NNCLR,81.92
398,1.0721869781882873,1.0,,,,,,,0.5272677064997876,,NNCLR,82.06
399,,,,,,0.4680769852515574,0.003924988504749948,,1.5408548032049876,,NNCLR,82.99
400,1.6142881513779965,,0.21908711729896171,,,,,,,6.0,NNCLR,82.5
401,,,,,,,0.29301503726761596,0.41855934791651717,,13.0,NNCLR,83.68
402,,,,,,,0.1555220688558197,0.378569331526579,,4.0,NNCLR,82.66
403,0.3260440561928336,0.0,,,,,,,0.2606571962160633,,NNCLR,83.19
404,0.9554710427393412,,,11.0,19.0,,,,,,NNCLR,82.2
405,0.2211353997940423,,,,-8.0,,0.014054990619177365,,,,NNCLR,83.1
406,,0.0,,,,0.30023925386095307,0.038521367409947056,,,,NNCLR,82.58
407,,1.0,,,,,0.26126456735836856,,,1.0,NNCLR,82.17
408,,1.0,,,,,0.09997846691387749,0.7956641305773643,,,NNCLR,80.53
409,,1.0,,,,0.22598055956899513,0.06814193030343059,,,,NNCLR,82.7
410,,,,,-10.0,1.3052160679020066,,0.16338890112006638,,,NNCLR,82.82
411,0.38450568333545154,,,,28.0,,,,0.679454620974441,,NNCLR,82.61
412,0.49876723713374027,,0.015731888198713583,,,,,0.6497734266565298,,,NNCLR,83.22
413,,,,,-7.0,1.4496610051629129,0.03397800642097436,,,,NNCLR,82.2
414,,,,5.0,,,0.08186615160262807,,1.0641349034973768,,NNCLR,81.98
415,,1.0,,,15.0,,,,1.7710261626928387,,NNCLR,82.69
416,1.7485164638124109,,,,,,,1.2932732047955158,1.401590123877045,,NNCLR,82.07
417,,,,,-8.0,,,1.5664474941840376,,10.0,NNCLR,82.33
418,,0.0,0.06761235456767918,,-2.0,,,,,,NNCLR,82.33
419,,,,,-29.0,0.5462525595464002,,1.33261229683932,,,NNCLR,82.4
420,,0.0,0.23074516587109564,,,,,,,3.0,NNCLR,82.29
421,,,0.20161965382104632,,,,0.11173559525862244,1.4292794246747478,,,NNCLR,82.52
422,,,0.020259000864351017,,,,0.07045078509220008,,0.1413870270777322,,NNCLR,82.44
423,1.8927736865779368,0.0,,,4.0,,,,,,NNCLR,83.4
424,,,0.25050419739797114,,,,,,1.475452915900494,14.0,NNCLR,83.19
425,,1.0,0.034010341686923205,,8.0,,,,,,NNCLR,83.64
426,1.2874550730578995,,,,,,,,0.33130133351982505,13.0,NNCLR,82.39
427,,,,,-3.0,,,0.8787687130067341,,2.0,NNCLR,82.78
428,,1.0,,2.0,27.0,,,,,,NNCLR,82.44
429,,1.0,,,1.0,,,,1.6921687421788305,,NNCLR,83.11
430,,,0.047965428367560604,,4.0,,0.204080168511278,,,,NNCLR,83.04
431,,,0.08217307229795355,1.0,,,,,,0.0,NNCLR,83.28
432,,0.0,,,,1.4787061102886163,0.19671743698460692,,,,NNCLR,82.85
433,,0.0,0.09185497473696125,13.0,,,,,,,NNCLR,82.62
434,,1.0,,,-3.0,,,1.2063682300702114,,,NNCLR,82.14
435,,,,3.0,,,0.19981388935246722,,,11.0,NNCLR,82.85
436,,,0.28225060613855796,5.0,,,0.08153628800700206,,,,NNCLR,82.62
437,,,,,11.0,1.6278381160601436,,1.3173524362556372,,,NNCLR,82.33
438,,,,7.0,,0.8102452222354968,,,,6.0,NNCLR,82.72
439,0.6831622493601904,1.0,,,,,,,0.7435871882501848,,NNCLR,82.73
440,,,,,,1.0674103685273444,,0.14073214352332708,,0.0,NNCLR,82.52
441,1.7195711376137757,,,12.0,,,,,0.16693953430337302,,NNCLR,82.7
442,0.533264969756375,,,,,,0.0511320011533816,,,9.0,NNCLR,82.37
443,,,0.16125289994496214,9.0,,1.1959218551855153,,,,,NNCLR,81.16
444,1.3087802532148007,,,3.0,,,0.0423508816390835,,,,NNCLR,82.75
445,1.269079580874748,,0.030136855820875552,,,,,,,2.0,NNCLR,81.67
446,,,,1.0,,,,,0.9345033129444237,1.0,NNCLR,83.22
447,,,0.030273399082785767,,,,0.02322055170738798,,1.602215662555469,,NNCLR,82.61
448,,,0.17287046963072794,,,,,,0.46101384162828496,10.0,NNCLR,83.08
449,,,,8.0,4.0,,,0.669938532562944,,,NNCLR,82.96
450,,1.0,,,,,,,1.5766620966871725,8.0,NNCLR,82.68
451,,,,,-8.0,1.4802248478009543,,,1.2834841117528684,,NNCLR,81.3
452,,,,,9.0,0.8337425152916705,0.031449365531808514,,,,NNCLR,82.09
453,,0.0,0.25882650413731517,,-11.0,,,,,,NNCLR,82.1
454,,,0.08054154035069555,10.0,,,,0.21892366764382032,,,NNCLR,82.78
455,,,,,,,0.07626926772337839,0.8785752901213135,,13.0,NNCLR,82.57
456,,,0.23740962385549227,,13.0,1.4050735884527092,,,,,NNCLR,81.76
457,,1.0,,,,,,1.2665269927413176,,13.0,NNCLR,82.32
458,,,,,-17.0,,,,1.614689670998047,0.0,NNCLR,82.61
459,,,,1.0,,,0.07959755317118603,,,4.0,NNCLR,83.03
460,,,0.1757256723243677,,,,,1.2822083528168955,1.0942230483150968,,NNCLR,82.31
461,,1.0,0.25604114181613646,,,,,0.8382282954762438,,,NNCLR,81.95
462,,1.0,,,,,0.0007361915014561182,1.1817048393670624,,,NNCLR,82.66
463,,0.0,0.1810291605534933,,,,0.14998509266568774,,,,NNCLR,82.36
464,,0.0,0.04200970686884379,4.0,,,,,,,NNCLR,82.7
465,,,,,25.0,,,1.189842214865821,1.533205747884415,,NNCLR,82.32
466,,0.0,0.2656902961472739,,,0.7852005605848827,,,,,NNCLR,81.81
467,,1.0,0.036109548355214516,,,,,,0.6882555947045238,,NNCLR,81.87
468,,,,8.0,,1.2528549050508393,0.20716798040346926,,,,NNCLR,82.24
469,,0.0,,4.0,-5.0,,,,,,NNCLR,82.38
470,0.1275304959846077,,,,,,0.16311046938257562,0.7717829916962607,,,NNCLR,82.62
471,,,,9.0,-19.0,,,,1.8622256082766155,,NNCLR,82.8
472,,,0.09865395722213723,7.0,,0.45456115727578483,,,,,NNCLR,82.12
473,0.7589930822590717,,0.21532983428724575,,,,,1.657842809625453,,,NNCLR,82.33
474,,,,,16.0,0.25888458531158554,0.18086568921785567,,,,NNCLR,82.36
475,,,,14.0,19.0,,,0.925620199383727,,,NNCLR,82.55
476,1.51805758117513,,,,21.0,,,,0.8770258775377499,,NNCLR,82.22
477,,,0.1470050195787736,,,0.7373647908181136,,1.6490083974645122,,,NNCLR,82.87
478,,,,13.0,,,,1.8564127851787064,,0.0,NNCLR,83.03
479,,0.0,,,,,0.014969506211161597,,,9.0,NNCLR,82.73
480,0.12314289681080755,,,,,,,1.6236679873834499,,6.0,NNCLR,82.5
481,,1.0,0.008327780070839218,,,,0.2782211967781946,,,,NNCLR,82.82
482,,0.0,,,,1.3520178789145596,,,,2.0,NNCLR,82.67
483,,1.0,,,,,,0.8189982277621372,,11.0,NNCLR,82.25
484,,,0.012125055460682576,14.0,,0.2585549651894056,,,,,NNCLR,82.79
485,,,,,,1.127105241384749,0.12359530475003948,,,12.0,NNCLR,82.68
486,1.4982561060277384,,,,6.0,,,1.457495900541,,,NNCLR,82.43
487,,,,10.0,,0.9711285545290801,,0.910739898781551,,,NNCLR,82.75
488,1.3271628104229616,0.0,,,,,,,1.5553550573492774,,NNCLR,83.21
489,,,,11.0,,0.33977899890954777,,,1.3531429963965846,,NNCLR,82.95
490,,1.0,,,,,0.004449733807366107,,0.9686110141915404,,SimCLR,81.62
491,0.16192643297616274,,,5.0,1.0,,,,,,SimCLR,82.02
492,,,0.013366914735129909,,,,,0.34964069787966523,,13.0,SimCLR,81.97
493,,1.0,,,,0.92229607190495,,0.6105127922320872,,,SimCLR,81.99
494,,,,3.0,-1.0,,,1.482108065099183,,,SimCLR,82.1
495,1.1492768005080465,0.0,,,,,0.04019175811474016,,,,SimCLR,82.2
496,,,,,19.0,1.716753240170539,,0.6658548489216111,,,SimCLR,82.15
497,1.2753599170758068,1.0,,,,0.9459531405343823,,,,,SimCLR,82.09
498,,,,3.0,,1.8456105600533361,,,,0.0,SimCLR,81.78
499,1.2842036897663964,,,,4.0,,0.24539485932888955,,,,SimCLR,82.69
500,,0.0,0.17017064305893717,5.0,,,,,,,SimCLR,81.66
501,1.8058490636022833,,0.04990912373797426,,,,,,1.5534095536445602,,SimCLR,81.48
502,0.3583237864900751,0.0,,,,,,,1.3254212252383388,,SimCLR,81.54
503,,,0.049481341973889655,4.0,,0.5806487233960831,,,,,SimCLR,82.68
504,0.8824789881899818,,,12.0,,,,,0.7256282611974705,,SimCLR,82.58
505,,,,,,0.674961827968961,0.09949716679064864,,0.24386505835638256,,SimCLR,82.19
506,0.8030564953171911,1.0,,10.0,,,,,,,SimCLR,81.95
507,,,,,1.0,0.9686701840444559,,,,8.0,SimCLR,82.81
508,0.8220337841240242,,0.20228834478879254,14.0,,,,,,,SimCLR,82.49
509,,1.0,,,,0.9818123658236851,,0.39843359295797376,,,SimCLR,82.48
510,1.5923197408286636,1.0,0.2616040282014692,,,,,,,,SimCLR,82.17
511,,,0.04560361305346282,,,0.7293483344237365,0.1824666949825249,,,,SimCLR,81.54
512,1.651665793252881,,,12.0,,,,,1.00200193271606,,SimCLR,82.4
513,1.7162947641291737,,,,-3.0,,,1.356166625207981,,,SimCLR,81.36
514,,,,0.0,,0.6815113851010918,,1.4313542651177675,,,SimCLR,81.85
515,0.309476607533101,,,,,,0.08888415866052361,,,12.0,SimCLR,82.04
516,,,0.273929593452709,,8.0,,,,,0.0,SimCLR,82.54
517,,,0.2010003949940041,5.0,-21.0,,,,,,SimCLR,82.08
518,,0.0,,,,,,,1.874541294796494,1.0,SimCLR,82.07
519,,1.0,,,,,,,0.47386479955384475,1.0,SimCLR,81.58
520,0.9057201474557218,0.0,,,,1.4382006347174625,,,,,SimCLR,81.69
521,,,0.0023242686903337194,,10.0,,,1.5089762861194609,,,SimCLR,82.12
522,,0.0,,,,0.8623325618715196,,,0.2263108118630697,,SimCLR,82.33
523,,,0.07640942564656317,,,,0.13706212883629906,1.4669191088416884,,,SimCLR,81.77
524,0.9989040696140622,,,,2.0,,,,1.734465368647275,,SimCLR,82.61
525,1.4077835090362234,1.0,,,,,,0.9686737554578606,,,SimCLR,81.74
526,0.2511089998584214,,,,,0.7606329324988612,,,1.0716527692655162,,SimCLR,82.32
527,,0.0,,9.0,,,,,1.6251157501368843,,SimCLR,82.61
528,,,,,11.0,,0.09662916602314,1.4327958204877682,,,SimCLR,82.23
529,,,,,-11.0,,,0.5335252844047151,1.1903333629329353,,SimCLR,82.7
530,,,0.06596290149546202,,,1.4408428455367732,0.2853431167192505,,,,SimCLR,82.05
531,0.4623890937180807,,,,,,0.25439522241362017,,,6.0,SimCLR,81.07
532,,,,,,,,1.3461090135638663,1.6664404279424043,10.0,SimCLR,82.37
533,,,,,,,0.25792090580278365,1.1820859115499582,0.8146508319989598,,SimCLR,81.82
534,,,0.10362083762847922,9.0,,,,,1.5207801949685043,,SimCLR,82.15
535,,,,1.0,,,0.11922439956495856,1.1402010216238636,,,SimCLR,81.41
536,,,,7.0,,,0.13342321002443752,1.7631543379874088,,,SimCLR,82.58
537,0.41516722170124987,,,,,1.583503780979239,,,1.8748466274701334,,SimCLR,81.89
538,1.2540776556328381,,,,,0.27465814783584785,,0.7988310944274458,,,SimCLR,82.07
539,,,,14.0,,,0.17100375167004891,,,12.0,SimCLR,82.32
540,,0.0,,,,1.1897290728487664,,1.8284611276523515,,,SimCLR,82.61
541,,,,,7.0,,0.029892767152606192,,,2.0,SimCLR,82.6
542,,,,6.0,,,,1.6305592036022605,0.644742756376361,,SimCLR,82.73
543,,0.0,0.14749968758853388,,,,,,0.7216081989345896,,SimCLR,81.59
544,1.6815922131179386,1.0,,12.0,,,,,,,SimCLR,82.41
545,,1.0,,2.0,,,,,1.0240403663751938,,SimCLR,81.6
546,,1.0,0.0705141755346074,,,,,,1.3990482967334739,,SimCLR,82.15
547,,,0.15654388506652936,,-8.0,,,,1.600570093341081,,SimCLR,82.04
548,0.12199663070774346,,,,13.0,,,,,2.0,SimCLR,81.58
549,,1.0,0.17308866286107183,,,,,,,1.0,SimCLR,82.31
550,,1.0,,,26.0,,,,,1.0,SimCLR,82.1
551,,,,,,0.8203683425500856,0.00938009623576822,,,1.0,SimCLR,81.9
552,,0.0,,10.0,,,,0.7451656191350525,,,SimCLR,82.15
553,0.4700240793015845,,,4.0,,,0.28776412864177464,,,,SimCLR,81.64
554,,,,,,1.1522360360025132,,,1.2064658357281854,6.0,SimCLR,82.06
555,,0.0,,,,0.10983114258746969,0.008300875511549276,,,,SimCLR,82.18
556,,,0.004388502229883717,1.0,,,0.2079461382000251,,,,SimCLR,82.55
557,,0.0,,8.0,,,,,0.40513673495491087,,SimCLR,82.24
558,0.4343434830169629,1.0,,,,0.8179043019521482,,,,,SimCLR,83.23
559,1.2987355092689485,,,,,,,0.5557375558982303,0.3502775570568769,,SimCLR,82.18
560,0.241437292377653,,0.04608153837478724,,,,0.15746970916198336,,,,SimCLR,82.39
561,,,0.2116184829584802,4.0,,1.5519796967681398,,,,,SimCLR,82.45
562,,0.0,,,-21.0,,0.262672677285431,,,,SimCLR,81.97
563,,,,,,,0.1606728025107769,,0.48505339521121893,4.0,SimCLR,82.02
564,,1.0,,8.0,,,0.200806129820572,,,,SimCLR,83.0
565,0.934648918479513,,0.13924908679221876,,27.0,,,,,,SimCLR,83.17
566,,0.0,,9.0,,,0.04620211746861606,,,,SimCLR,82.85
567,0.8008674003155373,,,,,0.9815925841242765,,0.37858338860908725,,,SimCLR,81.66
568,0.990342472014813,,,,-8.0,,,,,10.0,SimCLR,82.79
569,,1.0,,,,1.2549073406669577,,,0.3686457351139466,,SimCLR,82.79
570,,,,10.0,,,0.10035677023864854,0.9237823225257129,,,SimCLR,82.59
571,,,,,,0.7842273168106125,0.23608806449465816,,1.4973257128563258,,SimCLR,82.55
572,,,,14.0,,,0.2974333226900039,,0.7589656396469516,,SimCLR,82.32
573,0.22209132408168175,,0.10988419981671409,,,,,,,1.0,SimCLR,81.82
574,0.419753978767083,0.0,,,18.0,,,,,,SimCLR,81.72
575,,0.0,,,,1.3948757922739248,,,,13.0,SimCLR,81.58
576,1.8271362389868424,1.0,,,,,,,,12.0,SimCLR,82.27
577,,,0.25612879158446816,2.0,,1.164951516454205,,,,,SimCLR,81.09
578,1.7880811677962403,0.0,0.026621096255439625,,,,,,,,SimCLR,81.68
579,0.7605548746269685,,,10.0,,0.4740343052611419,,,,,SimCLR,83.01
580,,,,,1.0,0.8501020851732823,,0.3789101623534339,,,SimCLR,82.08
581,,,,,,,0.1504532595668622,1.31355167275806,1.4971972857234634,,SimCLR,82.1
582,,0.0,,,,,0.13778657951298542,,1.3853915431413293,,SimCLR,82.07
583,,0.0,0.2631375919121909,,,,,,0.9318729928942774,,SimCLR,81.15
584,,1.0,0.2863690763869676,,,,,,1.1272417490887572,,SimCLR,81.42
585,,1.0,0.22592720703848662,,,,,,1.5673847615520426,,SimCLR,81.96
586,1.3810194647877425,1.0,,,,,0.18987168424161543,,,,SimCLR,81.98
587,,1.0,,3.0,-20.0,,,,,,SimCLR,82.02
588,0.8263720582684616,,,,,1.092092921108084,,,1.8511679004802541,,SimCLR,81.92
589,1.235552396392856,,,,,,0.2446480001449053,0.6461734632456645,,,SimCLR,81.44
590,,,,,,,,1.50283010079282,0.38910233494560287,9.0,SimCLR,82.44
591,,,,,,0.8560921638123287,0.017515978584737378,,1.4708841663121504,,SimCLR,82.85
592,,,,2.0,,,0.09425403187332194,,,7.0,SimCLR,81.24
593,,,,,,0.13111181598128513,0.14679877337978883,,,10.0,SimCLR,82.89
594,,0.0,,,,,0.10692203177261063,1.2362074585586507,,,SimCLR,81.65
595,,,,2.0,11.0,,0.20574165582170742,,,,SimCLR,81.43
596,0.7309463037283728,,0.2298387750158817,,,,,,,12.0,SimCLR,82.95
597,,1.0,,,,1.1752645200199783,,0.8731028951825053,,,SimCLR,81.92
598,0.8870333019475946,,0.1457841747847008,,,,,0.7427152970861155,,,SimCLR,81.98
599,,,,4.0,,,,0.10901536028090142,,3.0,SimCLR,83.0
600,,0.0,,,,,0.04844954787942095,,1.4733517238493241,,SimCLR,81.37
601,0.31613845601711854,0.0,,,,,,0.54655653702681,,,SimCLR,81.01
602,1.6092310000434302,,0.016074108816116903,,,,,,1.572208361158058,,SimCLR,82.17
603,1.4391745093249415,,0.19747287023046922,,19.0,,,,,,SimCLR,81.37
604,,,0.05091560359881968,14.0,,,,,,6.0,SimCLR,82.4
605,,1.0,,,,1.3603391469483535,,,,6.0,SimCLR,81.73
606,,,,,,,,0.3348583620689892,1.6066852590600906,7.0,SimCLR,82.45
607,,,,6.0,,,0.023564933359384876,,,3.0,SimCLR,82.77
608,,,,,,1.5211010010345225,0.2071941726976081,,,14.0,SimCLR,82.32
609,,,,,,1.1482234022983675,,1.695000118424309,1.649345294259155,,SimCLR,81.86
610,0.8194222020645746,,,6.0,,,,,,8.0,SimCLR,81.75
611,,0.0,0.07398845417573428,,,,,,1.4037698620366672,,SimCLR,82.47
612,,,,,16.0,,,,0.7132194560911714,11.0,SimCLR,81.53
613,,,,,22.0,0.34364308738092453,,1.4869203105723479,,,SimCLR,82.19
614,,,0.23090809162753148,12.0,,,,,1.7634805770604205,,SimCLR,82.39
615,,0.0,0.04904480784349206,,,,0.12238417992478577,,,,SimCLR,81.19
616,0.40914084420223096,,0.1969784332869812,,,,,,0.7166967911065015,,SimCLR,81.89
617,1.0352231563163357,,,11.0,,,0.2208585258343436,,,,SimCLR,82.59
618,,,,,,0.8389511256636925,0.13127617811288148,,1.674122441968215,,SimCLR,81.73
619,,,,,-22.0,0.6258046661761358,,0.936046396966507,,,SimCLR,81.56
620,,,0.2640116355405658,,,,,1.6929135789627616,1.369465722077832,,SimCLR,82.02
621,,,0.093993436092338,,,1.2281413680160866,,1.7958167825267113,,,SimCLR,82.67
622,,1.0,,14.0,,,,,0.30885127984509697,,SimCLR,80.52
623,,,,12.0,,0.8993349892381839,0.22909069045040042,,,,SimCLR,82.93
624,,0.0,,,13.0,,,0.38671980622629576,,,SimCLR,82.17
625,,,,12.0,,1.1185302433686732,0.1753822047317014,,,,SimCLR,82.15
626,,,,5.0,,1.134750335898224,0.2758428531759926,,,,SimCLR,81.99
627,,,,,11.0,1.8456924397235437,,0.2296972539913499,,,SimCLR,82.43
628,,,0.07389357188954467,,,1.5086459709288287,,1.4309344501477048,,,SimCLR,81.71
629,,,,,24.0,1.004008325744247,,,,0.0,SimCLR,82.89
630,0.9609463727745646,,,,,,0.08463649040827903,0.7729976952234887,,,SimCLR,81.94
631,1.7059259179843564,,,,,0.7718257699404483,0.17456646557356018,,,,SimCLR,82.47
632,0.797453153024515,,,5.0,,,,,,10.0,SimCLR,82.35
633,,,0.02729662904171728,,-23.0,,,1.6382476513310207,,,SimCLR,82.08
634,,0.0,,14.0,,,,,,12.0,SimCLR,82.69
635,,,,,-18.0,0.7167016449036772,0.19215720704642217,,,,SimCLR,82.54
636,,,0.10244183892097797,7.0,,,,,0.6660669357868882,,SimCLR,81.37
637,1.4991848130695473,,,,,,0.16994456231811716,,,9.0,SimCLR,82.05
638,,,,,7.0,1.7615433047606321,0.15264827052821503,,,,SimCLR,82.43
639,1.448776107592052,,0.18754505885933576,12.0,,,,,,,SimCLR,82.66
640,,,,,-6.0,,0.04285738701136791,,1.818905424331424,,SimCLR,81.98
641,0.8328991911866854,0.0,,,,,0.293344464639288,,,,SimCLR,82.82
642,,,,9.0,2.0,,0.12170430688239826,,,,SimCLR,82.3
643,1.0721869781882873,1.0,,,,,,,0.5272677064997876,,SimCLR,82.45
644,,,,,,0.4680769852515574,0.003924988504749948,,1.5408548032049876,,SimCLR,82.09
645,1.6142881513779965,,0.21908711729896171,,,,,,,6.0,SimCLR,83.09
646,,,,,,,0.29301503726761596,0.41855934791651717,,13.0,SimCLR,82.09
647,,,,,,,0.1555220688558197,0.378569331526579,,4.0,SimCLR,81.52
648,0.3260440561928336,0.0,,,,,,,0.2606571962160633,,SimCLR,83.01
649,0.9554710427393412,,,11.0,19.0,,,,,,SimCLR,82.1
650,0.2211353997940423,,,,-8.0,,0.014054990619177365,,,,SimCLR,81.69
651,,0.0,,,,0.30023925386095307,0.038521367409947056,,,,SimCLR,81.47
652,,1.0,,,,,0.26126456735836856,,,1.0,SimCLR,81.8
653,,1.0,,,,,0.09997846691387749,0.7956641305773643,,,SimCLR,81.85
654,,1.0,,,,0.22598055956899513,0.06814193030343059,,,,SimCLR,81.65
655,,,,,-10.0,1.3052160679020066,,0.16338890112006638,,,SimCLR,82.04
656,0.38450568333545154,,,,28.0,,,,0.679454620974441,,SimCLR,82.29
657,0.49876723713374027,,0.015731888198713583,,,,,0.6497734266565298,,,SimCLR,82.3
658,,,,,-7.0,1.4496610051629129,0.03397800642097436,,,,SimCLR,81.75
659,,,,5.0,,,0.08186615160262807,,1.0641349034973768,,SimCLR,82.67
660,,1.0,,,15.0,,,,1.7710261626928387,,SimCLR,82.42
661,1.7485164638124109,,,,,,,1.2932732047955158,1.401590123877045,,SimCLR,82.25
662,,,,,-8.0,,,1.5664474941840376,,10.0,SimCLR,81.94
663,,0.0,0.06761235456767918,,-2.0,,,,,,SimCLR,83.05
664,,,,,-29.0,0.5462525595464002,,1.33261229683932,,,SimCLR,81.89
665,,0.0,0.23074516587109564,,,,,,,3.0,SimCLR,82.08
666,,,0.20161965382104632,,,,0.11173559525862244,1.4292794246747478,,,SimCLR,82.28
667,,,0.020259000864351017,,,,0.07045078509220008,,0.1413870270777322,,SimCLR,81.9
668,1.8927736865779368,0.0,,,4.0,,,,,,SimCLR,81.28
669,,,0.25050419739797114,,,,,,1.475452915900494,14.0,SimCLR,82.38
670,,1.0,0.034010341686923205,,8.0,,,,,,SimCLR,81.88
671,1.2874550730578995,,,,,,,,0.33130133351982505,13.0,SimCLR,82.67
672,,,,,-3.0,,,0.8787687130067341,,2.0,SimCLR,82.1
673,,1.0,,2.0,27.0,,,,,,SimCLR,81.41
674,,1.0,,,1.0,,,,1.6921687421788305,,SimCLR,81.89
675,,,0.047965428367560604,,4.0,,0.204080168511278,,,,SimCLR,81.98
676,,,0.08217307229795355,1.0,,,,,,0.0,SimCLR,81.86
677,,0.0,,,,1.4787061102886163,0.19671743698460692,,,,SimCLR,81.9
678,,0.0,0.09185497473696125,13.0,,,,,,,SimCLR,81.94
679,,1.0,,,-3.0,,,1.2063682300702114,,,SimCLR,81.72
680,,,,3.0,,,0.19981388935246722,,,11.0,SimCLR,81.76
681,,,0.28225060613855796,5.0,,,0.08153628800700206,,,,SimCLR,82.08
682,,,,,11.0,1.6278381160601436,,1.3173524362556372,,,SimCLR,81.58
683,,,,7.0,,0.8102452222354968,,,,6.0,SimCLR,82.46
684,0.6831622493601904,1.0,,,,,,,0.7435871882501848,,SimCLR,82.58
685,,,,,,1.0674103685273444,,0.14073214352332708,,0.0,SimCLR,82.5
686,1.7195711376137757,,,12.0,,,,,0.16693953430337302,,SimCLR,81.95
687,0.533264969756375,,,,,,0.0511320011533816,,,9.0,SimCLR,82.15
688,,,0.16125289994496214,9.0,,1.1959218551855153,,,,,SimCLR,81.99
689,1.3087802532148007,,,3.0,,,0.0423508816390835,,,,SimCLR,81.91
690,1.269079580874748,,0.030136855820875552,,,,,,,2.0,SimCLR,81.44
691,,,,1.0,,,,,0.9345033129444237,1.0,SimCLR,82.39
692,,,0.030273399082785767,,,,0.02322055170738798,,1.602215662555469,,SimCLR,81.82
693,,,0.17287046963072794,,,,,,0.46101384162828496,10.0,SimCLR,82.89
694,,,,8.0,4.0,,,0.669938532562944,,,SimCLR,81.27
695,,1.0,,,,,,,1.5766620966871725,8.0,SimCLR,81.57
696,,,,,-8.0,1.4802248478009543,,,1.2834841117528684,,SimCLR,81.6
697,,,,,9.0,0.8337425152916705,0.031449365531808514,,,,SimCLR,81.71
698,,0.0,0.25882650413731517,,-11.0,,,,,,SimCLR,82.59
699,,,0.08054154035069555,10.0,,,,0.21892366764382032,,,SimCLR,82.27
